Year,Hospital,County,er_service_level_desc,type,count
2014,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,5799
2014,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,49707
2015,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,5769
2015,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,53914
2016,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,5030
2016,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,55818
2017,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,5941
2017,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,58467
2018,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,6188
2018,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,57728
2019,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,6560
2019,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,61892
2020,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,6238
2020,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,49451
2021,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,6275
2021,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,58856
2022,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,6524
2022,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,71282
2023,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Visit,73413
2023,KAISER FOUNDATION HOSPITAL - SAN JOSE,SANTA CLARA,BASIC,ED_Admit,7484
2012,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8858
2012,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,53426
2013,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8976
2013,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,55351
2014,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8009
2014,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,57961
2015,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,7866
2015,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,63349
2016,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8233
2016,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,64680
2017,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8535
2017,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,68497
2018,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8309
2018,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,69238
2019,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8351
2019,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,71874
2020,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,7937
2020,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,52511
2021,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,7835
2021,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,62703
2022,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,7668
2022,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,72224
2023,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Visit,74166
2023,KAISER FOUNDATION HOSPITAL - SANTA CLARA,SANTA CLARA,BASIC,ED_Admit,8007
2014,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Admit,3
2014,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Visit,
2017,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Admit,3
2017,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Visit,
2018,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Admit,3
2018,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Visit,
2019,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Admit,5
2019,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Visit,
2020,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Admit,3
2020,KAISER PERMANENTE P.H.F - SANTA CLARA,SANTA CLARA,,ED_Visit,
2012,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,6151
2012,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,45431
2013,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,6473
2013,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,49454
2014,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,5806
2014,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,50264
2015,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,6139
2015,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,48631
2016,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,5699
2016,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,45143
2017,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,6447
2017,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,44920
2018,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,5697
2018,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,42318
2019,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,5790
2019,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,38541
2020,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,6488
2020,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,32000
2021,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,7184
2021,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,39335
2022,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,7884
2022,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,52606
2023,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Visit,57935
2023,O'CONNOR HOSPITAL,SANTA CLARA,BASIC,ED_Admit,8851
2019,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,14547
2019,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,75579
2020,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,10866
2020,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,53534
2021,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,10992
2021,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,57342
2022,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,10941
2022,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,70455
2023,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,71610
2023,REGIONAL MEDICAL CENTER OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,9784
2012,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,10300
2012,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,49747
2013,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,11154
2013,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,52196
2014,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,11301
2014,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,62603
2015,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,13273
2015,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,76500
2016,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,14354
2016,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,82336
2017,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,14613
2017,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,84518
2018,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Admit,14063
2018,REGIONAL MEDICAL OF SAN JOSE,SANTA CLARA,BASIC,ED_Visit,77975
2012,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,10724
2012,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,73305
2013,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,12040
2013,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,85746
2014,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,13148
2014,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,88593
2015,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,14659
2015,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,82497
2016,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,14245
2016,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,77171
2017,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,13251
2017,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,67545
2018,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,13473
2018,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,66739
2019,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,13224
2019,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,63752
2020,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,11511
2020,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,48918
2021,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,12336
2021,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,51317
2022,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,12477
2022,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,53537
2023,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Visit,58285
2023,SANTA CLARA VALLEY MEDICAL CENTER,SANTA CLARA,COMPREHENSIVE,ED_Admit,12810
2012,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,1973
2012,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,23518
2013,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,1973
2013,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,23809
2014,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,1843
2014,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,25161
2015,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2065
2015,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,25802
2016,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,1913
2016,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,25591
2017,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2405
2017,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,26117
2018,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2350
2018,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,26602
2019,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2330
2019,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,27628
2020,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2563
2020,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,23595
2021,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2795
2021,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,27007
2022,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,2818
2022,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,35422
2023,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Visit,37712
2023,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,BASIC,ED_Admit,3075
2012,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,9544
2012,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,39369
2013,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,10405
2013,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,41827
2014,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,10753
2014,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,46042
2015,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,11410
2015,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,51092
2016,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,11700
2016,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,52625
2017,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,11850
2017,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,54194
2018,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,12500
2018,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,55667
2019,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,12168
2019,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,57964
2020,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,13451
2020,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,60930
2021,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,15609
2021,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,62599
2022,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,18535
2022,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,71442
2023,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Visit,75391
2023,STANFORD HEALTH CARE,SANTA CLARA,BASIC,ED_Admit,19703
2012,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,6908
2012,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,34985
2013,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,6582
2013,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,34673
2014,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,6457
2014,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,39100
2015,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7167
2015,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,43090
2016,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7304
2016,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,44494
2017,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7914
2017,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,43243
2018,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7649
2018,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,42733
2019,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7815
2019,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,42244
2020,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,6789
2020,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,31711
2021,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7163
2021,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,33992
2022,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,7625
2022,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,38431
2023,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,39333
2023,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,8497
2013,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,,ED_Admit,2
2013,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,,ED_Visit,
2014,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,,ED_Admit,2
2014,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,,ED_Visit,
2012,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2803
2012,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,25049
2013,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,3319
2013,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,26142
2014,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,3573
2014,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,26633
2015,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,3535
2015,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,29590
2016,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2928
2016,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,29835
2017,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,3337
2017,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,30375
2018,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2621
2018,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,29743
2019,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2323
2019,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,30718
2020,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2209
2020,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,23129
2021,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,3045
2021,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,24835
2022,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2926
2022,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,28994
2023,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Visit,30482
2023,WATSONVILLE COMMUNITY HOSPITAL,SANTA CRUZ,BASIC,ED_Admit,2438
2012,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,296
2012,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3777
2013,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,259
2013,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3534
2014,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,249
2014,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3593
2015,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,305
2015,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3855
2016,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,229
2016,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,4051
2017,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,193
2017,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,4013
2018,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,188
2018,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,4091
2019,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,221
2019,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,4036
2020,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,148
2020,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3546
2021,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,130
2021,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3884
2022,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,72
2022,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,4154
2023,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Visit,3921
2023,MAYERS MEMORIAL HOSPITAL,SHASTA,STANDBY,ED_Admit,211
2012,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,6961
2012,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,39890
2013,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,7027
2013,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,39219
2014,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,7210
2014,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,44952
2015,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,7610
2015,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,48383
2016,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,8046
2016,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,48034
2017,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,8727
2017,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,46225
2018,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,9357
2018,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,44025
2019,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,8996
2019,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,43536
2020,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,8637
2020,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,35241
2021,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,9410
2021,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,38995
2022,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,9809
2022,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,43794
2023,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Visit,44717
2023,MERCY MEDICAL CENTER - REDDING,SHASTA,BASIC,ED_Admit,10166
2012,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5877
2012,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,32821
2013,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5807
2013,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,36646
2014,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5674
2014,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,40131
2015,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5358
2015,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,42145
2016,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5782
2016,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,39598
2017,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,6022
2017,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,35990
2018,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5813
2018,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,34796
2019,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Admit,5575
2019,SHASTA REGIONAL MEDICAL CENTER,SHASTA,BASIC,ED_Visit,34296
